YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,DT19,7365,6643
2019-05,WEEKDAY,14,TRAIN,DT19,14532,10856
2019-05,WEEKDAY,20,TRAIN,SW8,1189,3652
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,SW8,526,1576
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,DT28,201,27
2019-05,WEEKDAY,5,TRAIN,DT28,1377,243
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,EW15,2714,8712
2019-05,WEEKDAY,7,TRAIN,EW15,13716,102923
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,PE5,3196,1968
2019-05,WEEKDAY,12,TRAIN,PE5,5000,3679
2019-05,WEEKDAY,5,TRAIN,DT3,871,23
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,DT3,138,1
2019-05,WEEKDAY,5,TRAIN,EW16,632,156
2019-05,WEEKDAY,5,TRAIN,NE3,1563,115
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,NE3,322,20
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW16,79,23
2019-05,WEEKDAY,9,TRAIN,DT2,4925,1573
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,DT2,1517,347
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,CC26,2657,1566
2019-05,WEEKDAY,17,TRAIN,CC26,22898,4005
2019-05,WEEKDAY,11,TRAIN,CC12,6009,2951
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,CC12,3165,1624
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,DT35,7750,3437
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,CG1,5795,2140
2019-05,WEEKDAY,20,TRAIN,DT35,28468,4964
2019-05,WEEKDAY,20,TRAIN,CG1,9154,2463
2019-05,WEEKDAY,17,TRAIN,DT19,18565,12423
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,NE4,36883,33934
2019-05,WEEKDAY,17,TRAIN,NE4,80290,60875
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,DT19,6287,6518
2019-05,WEEKDAY,8,TRAIN,SW8,4778,2178
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,SW8,1206,391
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW16,3221,2230
2019-05,WEEKDAY,16,TRAIN,NE3,33750,13033
2019-05,WEEKDAY,16,TRAIN,EW16,11663,4878
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NE3,8995,5486
2019-05,WEEKDAY,19,TRAIN,EW31,9280,2167
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,EW31,1624,1345
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NE5,7091,11318
2019-05,WEEKDAY,18,TRAIN,NE5,66031,33651
2019-05,WEEKDAY,22,TRAIN,NS15,17357,20885
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NS15,2749,7448
2019-05,WEEKDAY,6,TRAIN,DT27,6404,6365
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,DT27,1432,773
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,BP2,2042,1760
2019-05,WEEKDAY,17,TRAIN,BP2,3989,6217
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,PW3,871,268
2019-05,WEEKDAY,17,TRAIN,PW3,1608,654
2019-05,WEEKDAY,9,TRAIN,DT23,4091,17770
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,DT23,999,1448
2019-05,WEEKDAY,5,TRAIN,CG2,7840,908
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,CG2,4080,335
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,DT25,746,2037
2019-05,WEEKDAY,21,TRAIN,DT25,2525,4789
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,NS7,8635,10555
2019-05,WEEKDAY,8,TRAIN,NS7,25305,38848
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NE17-PTC,24144,30190
2019-05,WEEKDAY,18,TRAIN,NE17-PTC,46406,121791
2019-05,WEEKDAY,11,TRAIN,EW31,1472,783
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,EW31,1070,330
2019-05,WEEKDAY,21,TRAIN,CC7,5196,9384
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,CC7,1963,4259
2019-05,WEEKDAY,23,TRAIN,PW5,180,2850
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,PW5,148,1614
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,BP11,1509,2316
2019-05,WEEKDAY,19,TRAIN,BP11,3006,10738
2019-05,WEEKDAY,16,TRAIN,EW24-NS1,95275,82248
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW24-NS1,55025,52552
2019-05,WEEKDAY,5,TRAIN,DT19,91,2
2019-05,WEEKDAY,5,TRAIN,NE4,1196,155
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,NE4,294,30
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,DT19,26,0
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,SE4,1704,1812
2019-05,WEEKDAY,16,TRAIN,SE4,2750,4146
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,DT33,824,7425
2019-05,WEEKDAY,23,TRAIN,DT33,1643,15999
2019-05,WEEKDAY,22,TRAIN,DT16,2131,1756
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,CE1,29656,7820
2019-05,WEEKDAY,22,TRAIN,CE1,48377,15248
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,DT16,1379,1772
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,DT11,10990,14047
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NS21,13874,12875
2019-05,WEEKDAY,21,TRAIN,NS21,33191,32141
2019-05,WEEKDAY,21,TRAIN,DT11,28678,33983
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,SW3,1294,415
2019-05,WEEKDAY,8,TRAIN,SW3,5552,1496
2019-05,WEEKDAY,17,TRAIN,BP3,5283,8920
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,BP3,2509,2513
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,BP7,966,877
2019-05,WEEKDAY,13,TRAIN,BP7,1793,2119
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,SE4,2275,1638
2019-05,WEEKDAY,13,TRAIN,SE4,3590,4224
2019-05,WEEKDAY,21,TRAIN,BP9,2933,3215
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,BP9,1281,1319
2019-05,WEEKDAY,10,TRAIN,NS16,52562,34980
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,NS16,30411,17678
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,EW17,6872,13483
2019-05,WEEKDAY,22,TRAIN,EW17,15156,31758
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,SE3,2052,584
2019-05,WEEKDAY,9,TRAIN,SE3,5538,989
2019-05,WEEKDAY,16,TRAIN,DT5,14247,17118
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT5,7922,7626
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NS20,19132,16028
2019-05,WEEKDAY,18,TRAIN,NS20,132291,65424
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,EW13-NS25,34863,5777
2019-05,WEEKDAY,21,TRAIN,EW13-NS25,84987,12219
2019-05,WEEKDAY,18,TRAIN,CC4-DT15,96912,35604
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,CC4-DT15,13434,11313
2019-05,WEEKDAY,0,TRAIN,EW26,25,4168
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,EW26,26,2467
2019-05,WEEKDAY,10,TRAIN,NS8,23849,11032
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,NS8,11474,5896
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,CG2,31240,10908
2019-05,WEEKDAY,21,TRAIN,CG2,40353,18775
2019-05,WEEKDAY,16,TRAIN,NS11,29292,47947
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NS11,15022,15442
2019-05,WEEKDAY,12,TRAIN,NE3,35364,21964
2019-05,WEEKDAY,12,TRAIN,EW16,6849,8177
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,EW16,2733,3095
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NE3,8886,7061
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,SE2,3382,1120
2019-05,WEEKDAY,8,TRAIN,SE2,19469,2661
2019-05,WEEKDAY,19,TRAIN,EW29,37954,14258
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,EW29,8119,7917
2019-05,WEEKDAY,21,TRAIN,EW14-NS26,66637,8029
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,EW14-NS26,9394,3666
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,PW3,727,461
2019-05,WEEKDAY,18,TRAIN,PW3,2686,877
2019-05,WEEKDAY,13,TRAIN,EW21,10167,9509
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,EW21,6707,5499
2019-05,WEEKDAY,13,TRAIN,CC22,17078,20296
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,CC22,5742,4783
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW7,735,69
2019-05,WEEKDAY,5,TRAIN,EW7,3926,585
2019-05,WEEKDAY,23,TRAIN,EW29,1754,2262
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,EW29,480,1927
2019-05,WEEKDAY,6,TRAIN,CG2,9065,13128
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,CG2,5419,3317
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,SW6,338,8
2019-05,WEEKDAY,5,TRAIN,SW6,1497,127
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,BP3,2250,445
2019-05,WEEKDAY,7,TRAIN,BP3,26054,2666
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,PW1,583,680
2019-05,WEEKDAY,13,TRAIN,PW1,548,690
2019-05,WEEKDAY,0,TRAIN,PW7,58,413
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,PW7,36,190
2019-05,WEEKDAY,23,TRAIN,NE13,2538,12394
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NE13,1401,6268
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,DT7,2039,1744
2019-05,WEEKDAY,10,TRAIN,DT7,2825,3720
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT20,3559,3425
2019-05,WEEKDAY,16,TRAIN,DT20,6824,7150
2019-05,WEEKDAY,10,TRAIN,SW5,7028,4933
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,SW5,4746,3417
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,CG1,671,2326
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,DT35,1272,4688
2019-05,WEEKDAY,10,TRAIN,CG1,1890,7740
2019-05,WEEKDAY,10,TRAIN,DT35,2742,27570
2019-05,WEEKDAY,6,TRAIN,PE3,9155,1857
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,PE3,996,318
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,CC8,3929,3497
2019-05,WEEKDAY,14,TRAIN,CC8,12813,6286
2019-05,WEEKDAY,16,TRAIN,DT2,3069,2173
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT2,777,940
2019-05,WEEKDAY,9,TRAIN,SW8,2896,1073
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,SW8,1246,517
2019-05,WEEKDAY,17,TRAIN,DT27,19359,9167
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,DT27,4772,3371
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,PE5,22,521
2019-05,WEEKDAY,0,TRAIN,PE5,41,982
2019-05,WEEKDAY,9,TRAIN,NE5,6023,55010
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,NE5,2382,5111
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NS20,8402,4854
2019-05,WEEKDAY,22,TRAIN,NS20,23728,10968
2019-05,WEEKDAY,6,TRAIN,BP4,5600,1067
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,BP4,698,174
2019-05,WEEKDAY,11,TRAIN,DT3,7417,3035
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT3,5708,1986
2019-05,WEEKDAY,13,TRAIN,CC6,11135,11125
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,CC6,9629,8510
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,CC17,686,1250
2019-05,WEEKDAY,20,TRAIN,CC17,2015,4731
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,CG2,14889,31239
2019-05,WEEKDAY,12,TRAIN,CG2,20807,35766
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,CC29,28889,22532
2019-05,WEEKDAY,18,TRAIN,CC29,56528,60845
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NE1,18075,6698
2019-05,WEEKDAY,18,TRAIN,NE1,94062,24526
2019-05,WEEKDAY,14,TRAIN,DT6,12110,6687
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,DT6,2649,2495
2019-05,WEEKDAY,11,TRAIN,EW27,34412,30963
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,EW27,27571,20229
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,CC5,2311,3117
2019-05,WEEKDAY,12,TRAIN,CC5,6128,5021
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,DT17,3355,2482
2019-05,WEEKDAY,19,TRAIN,DT17,91267,8291
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,EW14-NS26,1172,3465
2019-05,WEEKDAY,6,TRAIN,EW14-NS26,2635,40434
2019-05,WEEKDAY,17,TRAIN,NS21,64366,53198
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,DT11,20334,17784
2019-05,WEEKDAY,17,TRAIN,DT11,58054,55339
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,NS21,17916,21504
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,EW26,18039,8350
2019-05,WEEKDAY,8,TRAIN,EW26,115424,33331
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,NS16,26305,15601
2019-05,WEEKDAY,8,TRAIN,NS16,148097,66663
2019-05,WEEKDAY,20,TRAIN,EW15,82214,14967
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW15,9083,5341
2019-05,WEEKDAY,18,TRAIN,CC27,62702,4743
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,CC27,1451,1273
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,CE2,115,362
2019-05,WEEKDAY,15,TRAIN,CE2,185,331
2019-05,WEEKDAY,15,TRAIN,NS27,3376,3130
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,NS27,1100,1843
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,NS13,29400,27584
2019-05,WEEKDAY,14,TRAIN,NS13,42829,49851
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,EW31,1040,4339
2019-05,WEEKDAY,7,TRAIN,EW31,2240,26157
2019-05,WEEKDAY,0,TRAIN,PW3,9,45
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,PW3,1,36
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT35,2252,5492
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,CG1,1013,3057
2019-05,WEEKDAY,11,TRAIN,CG1,3316,6095
2019-05,WEEKDAY,11,TRAIN,DT35,5835,13479
2019-05,WEEKDAY,13,TRAIN,SE1,5105,3768
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,SE1,2481,2276
2019-05,WEEKDAY,8,TRAIN,NS20,43156,159481
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,NS20,8184,17570
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,CC5,605,514
2019-05,WEEKDAY,6,TRAIN,CC5,1768,1503
2019-05,WEEKDAY,23,TRAIN,NE11,453,2006
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NE11,235,1111
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NS21,13239,11109
2019-05,WEEKDAY,22,TRAIN,NS21,29594,25029
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,DT11,8892,13150
2019-05,WEEKDAY,22,TRAIN,DT11,20474,29510
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,NE3,6239,5776
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW16,2100,1472
2019-05,WEEKDAY,20,TRAIN,EW16,6769,3166
2019-05,WEEKDAY,20,TRAIN,NE3,25380,13339
2019-05,WEEKDAY,6,TRAIN,EW4,21967,17468
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,EW4,3851,2570
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,EW28,15503,4960
2019-05,WEEKDAY,10,TRAIN,EW28,21094,11252
2019-05,WEEKDAY,8,TRAIN,DT25,11900,11280
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT25,1573,1275
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NE10,7752,8374
2019-05,WEEKDAY,18,TRAIN,NE10,38093,35107
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,DT24,2330,1641
2019-05,WEEKDAY,12,TRAIN,DT24,4732,3613
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,NE9,7971,3751
2019-05,WEEKDAY,7,TRAIN,NE9,47856,30877
2019-05,WEEKDAY,5,TRAIN,NE12,3725,372
2019-05,WEEKDAY,5,TRAIN,CC13,5508,546
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,CC13,807,91
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,NE12,577,64
2019-05,WEEKDAY,10,TRAIN,DT16,253,4207
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,DT16,252,5137
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,CE1,7472,14672
2019-05,WEEKDAY,10,TRAIN,CE1,8975,22672
2019-05,WEEKDAY,6,TRAIN,NS23,4003,14213
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,NS23,1325,3497
2019-05,WEEKDAY,20,TRAIN,CC28,2419,6160
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,CC28,958,2198
2019-05,WEEKDAY,5,TRAIN,PE5,2278,124
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,PE5,521,37
2019-05,WEEKDAY,8,TRAIN,CC2,2535,19450
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,CC2,672,2884
2019-05,WEEKDAY,6,TRAIN,NE7,9143,11178
2019-05,WEEKDAY,6,TRAIN,DT12,2843,5263
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,NE7,2609,3162
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,DT12,510,1177
2019-05,WEEKDAY,6,TRAIN,EW30,2009,6147
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,EW30,561,1520
2019-05,WEEKDAY,5,TRAIN,EW20,2798,670
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW20,330,71
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NS11,4993,19481
2019-05,WEEKDAY,22,TRAIN,NS11,13736,62766
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,PW7,1058,1242
2019-05,WEEKDAY,17,TRAIN,PW7,2131,4007
2019-05,WEEKDAY,11,TRAIN,DT17,35430,14379
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT17,2158,2641
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,EW8,2329,6281
2019-05,WEEKDAY,7,TRAIN,CC9,35640,21175
2019-05,WEEKDAY,7,TRAIN,EW8,13114,32871
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,CC9,6391,3721
2019-05,WEEKDAY,16,TRAIN,EW17,26772,32352
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW17,14330,15020
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,BP12,2451,1324
2019-05,WEEKDAY,10,TRAIN,BP12,4424,1845
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NE5,10264,8148
2019-05,WEEKDAY,21,TRAIN,NE5,28540,13652
2019-05,WEEKDAY,0,TRAIN,SW1,35,60
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,SW1,29,45
2019-05,WEEKDAY,6,TRAIN,NS13,111794,28786
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,NS13,19267,5797
2019-05,WEEKDAY,18,TRAIN,DT7,11313,12313
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,DT7,2067,2628
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,EW22,2806,3230
2019-05,WEEKDAY,14,TRAIN,EW22,24326,14121
2019-05,WEEKDAY,11,TRAIN,NS23,17994,42165
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,NS23,8563,26949
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,DT33,9609,8210
2019-05,WEEKDAY,17,TRAIN,DT33,17152,32380
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,NS13,31322,14647
2019-05,WEEKDAY,8,TRAIN,NS13,167826,59326
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,BP10,2885,1880
2019-05,WEEKDAY,11,TRAIN,BP10,4137,3074
2019-05,WEEKDAY,20,TRAIN,EW18,16653,22366
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW18,5140,7387
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,EW26,20017,9712
2019-05,WEEKDAY,12,TRAIN,EW26,25537,13014
2019-05,WEEKDAY,20,TRAIN,NE14,17474,56868
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,NE14,7978,18565
2019-05,WEEKDAY,23,TRAIN,NS13,10159,41677
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NS13,4928,24106
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NE9,1596,5367
2019-05,WEEKDAY,23,TRAIN,NE9,3351,11928
2019-05,WEEKDAY,20,TRAIN,EW13-NS25,74834,22201
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW13-NS25,31828,9874
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1261,1145
2019-05,WEEKDAY,21,TRAIN,CC2,7076,2520
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,EW7,8209,7916
2019-05,WEEKDAY,14,TRAIN,EW7,12080,14115
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,SW1,735,617
2019-05,WEEKDAY,21,TRAIN,SW1,1814,1549
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,PW4,564,183
2019-05,WEEKDAY,18,TRAIN,PW4,1900,322
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,SW8,149,25
2019-05,WEEKDAY,5,TRAIN,SW8,669,179
2019-05,WEEKDAY,5,TRAIN,EW27,19436,4415
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW27,3550,393
2019-05,WEEKDAY,23,TRAIN,EW10,2078,7781
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,EW10,1365,3832
2019-05,WEEKDAY,6,TRAIN,BP2,11311,1495
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,BP2,1267,232
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,NE8,26098,36215
2019-05,WEEKDAY,17,TRAIN,NE8,39125,44663
2019-05,WEEKDAY,5,TRAIN,EW18,3154,241
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW18,278,25
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NS3,1181,5046
2019-05,WEEKDAY,23,TRAIN,NS3,3376,10486
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,PE3,3099,3704
2019-05,WEEKDAY,18,TRAIN,PE3,6515,15277
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,NE10,2726,1327
2019-05,WEEKDAY,6,TRAIN,NE10,14335,10637
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,EW12,30686,21465
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,DT14,12687,7379
2019-05,WEEKDAY,19,TRAIN,DT14,37236,23228
2019-05,WEEKDAY,19,TRAIN,EW12,65749,62998
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,DT2,317,923
2019-05,WEEKDAY,20,TRAIN,DT2,879,3351
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,SW6,137,959
2019-05,WEEKDAY,23,TRAIN,SW6,237,2110
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,CC6,13561,6938
2019-05,WEEKDAY,12,TRAIN,CC6,11341,11986
2019-05,WEEKDAY,10,TRAIN,CC23,4078,28068
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,CC23,1077,2382
2019-05,WEEKDAY,0,TRAIN,NS28,7,32
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,NS28,1,14
2019-05,WEEKDAY,22,TRAIN,EW1,9515,47354
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,EW1,5398,18954
2019-05,WEEKDAY,16,TRAIN,EW7,13943,18607
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW7,7883,9316
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,DT14,13461,11770
2019-05,WEEKDAY,15,TRAIN,EW12,44668,45310
2019-05,WEEKDAY,15,TRAIN,DT14,17930,16254
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,EW12,36176,38246
2019-05,WEEKDAY,15,TRAIN,PE3,7842,7721
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,PE3,3011,2925
2019-05,WEEKDAY,16,TRAIN,BP4,16262,3215
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,BP4,954,923
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,CC23,2235,2430
2019-05,WEEKDAY,12,TRAIN,CC23,19139,16923
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,BP8,1579,1242
2019-05,WEEKDAY,11,TRAIN,BP8,2243,2145
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,NS9,14138,9408
2019-05,WEEKDAY,6,TRAIN,NS9,86492,45642
2019-05,WEEKDAY,19,TRAIN,DT10,6094,9352
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,DT10,1906,1754
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,NS7,8583,8903
2019-05,WEEKDAY,14,TRAIN,NS7,12411,13065
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,EW30,846,222
2019-05,WEEKDAY,11,TRAIN,EW30,1081,574
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,SW6,813,181
2019-05,WEEKDAY,6,TRAIN,SW6,8539,2661
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,EW25,1987,3939
2019-05,WEEKDAY,22,TRAIN,EW25,3131,9430
2019-05,WEEKDAY,0,TRAIN,DT18,266,129
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,DT18,104,60
2019-05,WEEKDAY,19,TRAIN,SE3,2072,9286
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,SE3,1200,1991
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,EW13-NS25,4953,34060
2019-05,WEEKDAY,9,TRAIN,EW13-NS25,12443,92048
2019-05,WEEKDAY,9,TRAIN,EW20,23510,26597
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,EW20,8342,6402
2019-05,WEEKDAY,18,TRAIN,DT31,14952,36256
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,DT31,3863,4643
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,PW1,733,593
2019-05,WEEKDAY,12,TRAIN,PW1,688,620
